2021-04-01,59,3119
2021-04-01,69,5365
2021-04-01,79,6914
2021-04-01,89,7213
2021-04-01,90,3134
2021-04-02,0,28729
2021-04-02,09,44
2021-04-02,19,94
2021-04-02,29,319
2021-04-02,39,718
2021-04-02,49,1465
2021-04-02,59,3149
2021-04-02,69,5441
2021-04-02,79,6923
2021-04-02,89,7200
2021-04-02,90,3121
2021-04-03,0,28886
2021-04-03,09,48
2021-04-03,19,95
2021-04-03,29,311
2021-04-03,39,710
2021-04-03,49,1498
2021-04-03,59,3177
2021-04-03,69,5438
2021-04-03,79,6982
2021-04-03,89,7226
2021-04-03,90,3141
2021-04-04,0,29356
2021-04-04,09,46
2021-04-04,19,88
2021-04-04,29,318
2021-04-04,39,739
2021-04-04,49,1544
2021-04-04,59,3255
2021-04-04,69,5569
2021-04-04,79,7066
2021-04-04,89,7296
2021-04-04,90,3183
2021-04-05,0,29907
2021-04-05,09,50
2021-04-05,19,98
2021-04-05,29,335
2021-04-05,39,772
2021-04-05,49,1599
2021-04-05,59,3328
2021-04-05,69,5676
2021-04-05,79,7177
2021-04-05,89,7396
2021-04-05,90,3212
2021-04-06,0,30639
2021-04-06,09,57
2021-04-06,19,106
2021-04-06,29,349
2021-04-06,39,800
2021-04-06,49,1650
2021-04-06,59,3472
2021-04-06,69,5867
2021-04-06,79,7317
2021-04-06,89,7514
2021-04-06,90,3250
2021-04-07,0,30904
2021-04-07,09,56
2021-04-07,19,106
2021-04-07,29,344
2021-04-07,39,795
2021-04-07,49,1696
2021-04-07,59,3470
2021-04-07,69,5962
2021-04-07,79,7368
2021-04-07,89,7599
2021-04-07,90,3261
2021-04-08,0,30555
2021-04-08,09,48
2021-04-08,19,99
2021-04-08,29,339
2021-04-08,39,807
2021-04-08,49,1667
2021-04-08,59,3454
2021-04-08,69,5918
2021-04-08,79,7285
2021-04-08,89,7505
2021-04-08,90,3198
2021-04-09,0,30326
2021-04-09,09,47
2021-04-09,19,97
2021-04-09,29,350
2021-04-09,39,770
2021-04-09,49,1672
2021-04-09,59,3468
2021-04-09,69,5881
2021-04-09,79,7187
2021-04-09,89,7393
2021-04-09,90,3202
